序號,答案
20240704122015,384.28
20240704123015,384.23
20240704124015,384.19
20240704125015,384.16
20240704130015,384.13
20240704131015,384.1
20240704132015,384.08
20240704133015,384.07
20240704134015,384.07
20240704135015,384.07
20240704140015,384.07
20240704141015,384.07
20240704142015,384.07
20240704143015,384.07
20240704144015,384.07
20240704145015,384.07
20240704150015,384.07
20240704151015,384.07
20240704152015,384.07
20240704153015,384.07
20240704154015,384.07
20240704155015,384.07
20240704160015,384.07
20240704161015,384.07
20240704162015,384.07
20240704163015,384.07
20240704164015,384.07
20240704165015,384.07
20240316090016,524.85
20240316091016,218.85
20240316092016,230.1
20240316093016,278.77
20240316094016,314.87
20240316095016,345.64
20240316100016,363.27
20240316101016,372.65
20240316102016,375.03
20240316103016,374.68
20240316104016,373.95
20240316105016,375.16
20240316110016,378.95
20240316111016,382.24
20240316112016,383.93
20240316113016,384.55
20240316114016,384.66
20240316115016,384.58
20240316120016,384.46
20240316121016,384.36
20240316122016,384.28
20240316123016,384.23
20240316124016,384.19
20240316125016,384.16
20240316130016,384.13
20240316131016,384.1
20240316132016,384.08
20240316133016,384.07
20240316134016,384.07
20240316135016,384.07
20240316140016,384.07
20240316141016,384.07
20240316142016,384.07
20240316143016,384.07
20240316144016,384.07
20240316145016,384.07
20240316150016,384.07
20240316151016,384.07
20240316152016,384.07
20240316153016,384.07
20240316154016,384.07
20240316155016,384.07
20240316160016,384.07
20240316161016,384.07
20240316162016,384.07
20240316163016,384.07
20240316164016,384.07
20240316165016,384.07
20240322090016,675.4
20240322091016,305.72
20240322092016,272.57
20240322093016,298.13
20240322094016,326.92
20240322095016,352.4
20240322100016,368.57
20240322101016,373.98
20240322102016,375.54
20240322103016,374.79
20240322104016,373.83
20240322105016,375.16
20240322110016,378.95
20240322111016,382.24
20240322112016,383.93
20240322113016,384.55
20240322114016,384.66
20240322115016,384.58
20240322120016,384.46
20240322121016,384.36
20240322122016,384.28
20240322123016,384.23
20240322124016,384.19
20240322125016,384.16
20240322130016,384.13
20240322131016,384.1
20240322132016,384.08
20240322133016,384.07
20240322134016,384.07
20240322135016,384.07
20240322140016,384.07
20240322141016,384.07
20240322142016,384.07
20240322143016,384.07
20240322144016,384.07
20240322145016,384.07
20240322150016,384.07
20240322151016,384.07
20240322152016,384.07
20240322153016,384.07
20240322154016,384.07
20240322155016,384.07
20240322160016,384.07
20240322161016,384.07
20240322162016,384.07
20240322163016,384.07
20240322164016,384.07
20240322165016,384.07
20240414090016,1281.66
20240414091016,367.8
20240414092016,307.97
20240414093016,319.3
20240414094016,328.56
20240414095016,350.75
20240414100016,366.08
20240414101016,373.72
20240414102016,374.68
20240414103016,373.72
20240414104016,374.04
20240414105016,375.09
20240414110016,378.95
20240414111016,382.24
20240414112016,383.93
20240414113016,384.55
20240414114016,384.66
20240414115016,384.58
20240414120016,384.46
20240414121016,384.36
20240414122016,384.28
20240414123016,384.23
20240414124016,384.19
20240414125016,384.16
20240414130016,384.13
20240414131016,384.1
20240414132016,384.08
20240414133016,384.07
20240414134016,384.07
20240414135016,384.07
20240414140016,384.07
20240414141016,384.07
20240414142016,384.07
20240414143016,384.07
20240414144016,384.07
20240414145016,384.07
20240414150016,384.07
20240414151016,384.07
20240414152016,384.07
20240414153016,384.07
20240414154016,384.07
20240414155016,384.07
20240414160016,384.07
20240414161016,384.07
20240414162016,384.07
20240414163016,384.07
20240414164016,384.07
20240414165016,384.07
20240422090016,1104.72
20240422091016,324.29
20240422092016,261.08
20240422093016,297.09
20240422094016,320.97
20240422095016,348.76
20240422100016,366.54
20240422101016,375.38
20240422102016,375.92
20240422103016,375.09
20240422104016,374.41
20240422105016,375.09
20240422110016,378.95
20240422111016,382.24
20240422112016,383.93
20240422113016,384.55
20240422114016,384.66
20240422115016,384.58
20240422120016,384.46
20240422121016,384.36
20240422122016,384.28
20240422123016,384.23
20240422124016,384.19
20240422125016,384.16
20240422130016,384.13
20240422131016,384.1
20240422132016,384.08
20240422133016,384.07
20240422134016,384.07
20240422135016,384.07
20240422140016,384.07
20240422141016,384.07
20240422142016,384.07
20240422143016,384.07
20240422144016,384.07
20240422145016,384.07
20240422150016,384.07
20240422151016,384.07
20240422152016,384.07
20240422153016,384.07
20240422154016,384.07
20240422155016,384.07
20240422160016,384.07
20240422161016,384.07
20240422162016,384.07
20240422163016,384.07
20240422164016,384.07
20240422165016,384.07
20240513090016,18.24
20240513091016,444.68
20240513092016,312.96
20240513093016,323.32
20240513094016,369.04
20240513095016,388.24
20240513100016,414.88
20240513101016,424.63
20240513102016,425.37
20240513103016,406.15
20240513104016,389.46
20240513105016,383.21
20240513110016,378.95
20240513111016,382.24
20240513112016,383.93
20240513113016,384.55
20240513114016,384.66
20240513115016,384.58
20240513120016,384.46
20240513121016,384.36
20240513122016,384.28
20240513123016,384.23
20240513124016,384.19
20240513125016,384.16
20240513130016,384.13
20240513131016,384.1
20240513132016,384.08
20240513133016,384.07
20240513134016,384.07
20240513135016,384.07
20240513140016,384.07
20240513141016,384.07
20240513142016,384.07
20240513143016,384.07
20240513144016,384.07
20240513145016,384.07
20240513150016,384.07
20240513151016,384.07
20240513152016,384.07
20240513153016,384.07
20240513154016,384.07
20240513155016,384.07
20240513160016,384.07
20240513161016,384.07
20240513162016,384.07
20240513163016,384.07
20240513164016,384.07
20240513165016,384.07
20240517090016,1362.44
20240517091016,318.81
20240517092016,242.52
20240517093016,286.1
20240517094016,318.72
20240517095016,348.58
20240517100016,366.33
20240517101016,375.56
20240517102016,377.34
20240517103016,375.33
20240517104016,374.22
20240517105016,375.06
20240517110016,378.95
20240517111016,382.24
20240517112016,383.93
20240517113016,384.55
20240517114016,384.66
20240517115016,384.58
20240517120016,384.46
20240517121016,384.36
20240517122016,384.28
20240517123016,384.23
20240517124016,384.19
20240517125016,384.16
20240517130016,384.13
20240517131016,384.1
20240517132016,384.08
20240517133016,384.07
20240517134016,384.07
20240517135016,384.07
20240517140016,384.07
20240517141016,384.07
20240517142016,384.07
20240517143016,384.07
20240517144016,384.07
20240517145016,384.07
20240517150016,384.07
20240517151016,384.07
20240517152016,384.07
20240517153016,384.07
20240517154016,384.07
20240517155016,384.07
20240517160016,384.07
20240517161016,384.07
20240517162016,384.07
20240517163016,384.07
20240517164016,384.07
20240517165016,384.07
20240519090016,67.46
20240519091016,194.5
20240519092016,229.48
20240519093016,273.75
20240519094016,317.4
20240519095016,346.98
20240519100016,363.47
20240519101016,372.05
20240519102016,374.03
20240519103016,373.33
20240519104016,372.17
20240519105016,374.19
20240519110016,378.95
20240519111016,382.24
20240519112016,383.93
20240519113016,384.55
20240519114016,384.66
20240519115016,384.58
20240519120016,384.46
20240519121016,384.36
20240519122016,384.28
20240519123016,384.23
20240519124016,384.19
20240519125016,384.16
20240519130016,384.13
20240519131016,384.1
20240519132016,384.08
20240519133016,384.07
20240519134016,384.07
20240519135016,384.07
20240519140016,384.07
20240519141016,384.07
20240519142016,384.07
20240519143016,384.07
20240519144016,384.07
20240519145016,384.07
20240519150016,384.07
20240519151016,384.07
20240519152016,384.07
20240519153016,384.07
20240519154016,384.07
20240519155016,384.07
20240519160016,384.07
20240519161016,384.07
20240519162016,384.07
20240519163016,384.07
20240519164016,384.07
20240519165016,384.07
20240608090016,830.62
20240608091016,284.12
20240608092016,254.05
20240608093016,290.2
20240608094016,320.59
20240608095016,347.96
20240608100016,366.55
20240608101016,373.88
20240608102016,375.3
20240608103016,374.68
20240608104016,373.98
20240608105016,375.13
20240608110016,378.95
20240608111016,382.24
20240608112016,383.93
20240608113016,384.55
20240608114016,384.66
20240608115016,384.58
20240608120016,384.46
20240608121016,384.36
20240608122016,384.28
20240608123016,384.23
20240608124016,384.19
20240608125016,384.16
20240608130016,384.13
20240608131016,384.1
20240608132016,384.08
20240608133016,384.07
20240608134016,384.07
20240608135016,384.07
20240608140016,384.07
20240608141016,384.07
20240608142016,384.07
20240608143016,384.07
20240608144016,384.07
20240608145016,384.07
20240608150016,384.07
20240608151016,384.07
20240608152016,384.07
20240608153016,384.07
20240608154016,384.07
20240608155016,384.07
20240608160016,384.07
20240608161016,384.07
20240608162016,384.07
20240608163016,384.07
20240608164016,384.07
20240608165016,384.07
20240629090016,1512.77
20240629091016,390.32
20240629092016,333.82
20240629093016,319.07
20240629094016,318.07
20240629095016,332.93
20240629100016,342.64
20240629101016,351.95
20240629102016,360.89
20240629103016,369.78
20240629104016,373.8
20240629105016,375.07
20240629110016,378.95
20240629111016,382.24
20240629112016,383.93
20240629113016,384.55
20240629114016,384.66
20240629115016,384.58
20240629120016,384.46
20240629121016,384.36
20240629122016,384.28
20240629123016,384.23
20240629124016,384.19
20240629125016,384.16
20240629130016,384.13
20240629131016,384.1
20240629132016,384.08
20240629133016,384.07
20240629134016,384.07
20240629135016,384.07
20240629140016,384.07
20240629141016,384.07
20240629142016,384.07
20240629143016,384.07
20240629144016,384.07
20240629145016,384.07
20240629150016,384.07
20240629151016,384.07
20240629152016,384.07
20240629153016,384.07
20240629154016,384.07
20240629155016,384.07
20240629160016,384.07
20240629161016,384.07
20240629162016,384.07
20240629163016,384.07
20240629164016,384.07
20240629165016,384.07
20240123090017,57.72
20240123091017,376.61
20240123092017,291.49
20240123093017,315.31
20240123094017,341.25
20240123095017,360.82
20240123100017,374.51
20240123101017,379.28
20240123102017,378.5
20240123103017,376.5
20240123104017,372.64
20240123105017,375.5
20240123110017,378.95
20240123111017,382.24
20240123112017,383.93
20240123113017,384.55
20240123114017,384.66
20240123115017,384.58
20240123120017,384.46
20240123121017,384.36
20240123122017,384.28
20240123123017,384.23
20240123124017,384.19
20240123125017,384.16
20240123130017,384.13
20240123131017,384.1
20240123132017,384.08
20240123133017,384.07
20240123134017,384.07
20240123135017,384.07
20240123140017,384.07
20240123141017,384.07
20240123142017,384.07
20240123143017,384.07
20240123144017,384.07
20240123145017,384.07
20240123150017,384.07
20240123151017,384.07
20240123152017,384.07
20240123153017,384.07
20240123154017,384.07
20240123155017,384.07
20240123160017,384.07
20240123161017,384.07
20240123162017,384.07
20240123163017,384.07
20240123164017,384.07
20240123165017,384.07
20240129090017,48.43
20240129091017,345.85
20240129092017,283.25
20240129093017,315.08
20240129094017,355.11
20240129095017,369.09
20240129100017,379.47
20240129101017,383.85
20240129102017,382.23
20240129103017,378.65
20240129104017,375.71
20240129105017,374.89
20240129110017,378.95
20240129111017,382.24
20240129112017,383.93
20240129113017,384.55
20240129114017,384.66
20240129115017,384.58
20240129120017,384.46
20240129121017,384.36
20240129122017,384.28
20240129123017,384.23
20240129124017,384.19
20240129125017,384.16
20240129130017,384.13
20240129131017,384.1
20240129132017,384.08
20240129133017,384.07
20240129134017,384.07
20240129135017,384.07
20240129140017,384.07
20240129141017,384.07
20240129142017,384.07
20240129143017,384.07
20240129144017,384.07
20240129145017,384.07
20240129150017,384.07
20240129151017,384.07
20240129152017,384.07
20240129153017,384.07
20240129154017,384.07
20240129155017,384.07
20240129160017,384.07
20240129161017,384.07
20240129162017,384.07
20240129163017,384.07
20240129164017,384.07
20240129165017,384.07
20240215090017,465.09
20240215091017,199.39
20240215092017,244.97
20240215093017,287.25
20240215094017,319.87
20240215095017,347.58
20240215100017,364.57
20240215101017,372.92
20240215102017,374.55
20240215103017,373.97
20240215104017,373.55
20240215105017,375.14
20240215110017,378.95
20240215111017,382.24
20240215112017,383.93
20240215113017,384.55
20240215114017,384.66
20240215115017,384.58
20240215120017,384.46
20240215121017,384.36
20240215122017,384.28
20240215123017,384.23
20240215124017,384.19
20240215125017,384.16
20240215130017,384.13
20240215131017,384.1
20240215132017,384.08
20240215133017,384.07
20240215134017,384.07
20240215135017,384.07
20240215140017,384.07
20240215141017,384.07
20240215142017,384.07
20240215143017,384.07
20240215144017,384.07
20240215145017,384.07
20240215150017,384.07
20240215151017,384.07
20240215152017,384.07
20240215153017,384.07
20240215154017,384.07
20240215155017,384.07
20240215160017,384.07
20240215161017,384.07
20240215162017,384.07
20240215163017,384.07
20240215164017,384.07
20240215165017,384.07
20240218090017,97.31
20240218091017,194.81
20240218092017,230.89
20240218093017,270.45
20240218094017,312.33
20240218095017,344.92
20240218100017,366.35
20240218101017,373.77
20240218102017,374.02
20240218103017,372.78
20240218104017,371.87
20240218105017,374.31
20240218110017,378.95
20240218111017,382.24
20240218112017,383.93
20240218113017,384.55
20240218114017,384.66
20240218115017,384.58
20240218120017,384.46
20240218121017,384.36
20240218122017,384.28
20240218123017,384.23
20240218124017,384.19
20240218125017,384.16
20240218130017,384.13
20240218131017,384.1
20240218132017,384.08
20240218133017,384.07
20240218134017,384.07
20240218135017,384.07
20240218140017,384.07
20240218141017,384.07
20240218142017,384.07
20240218143017,384.07
20240218144017,384.07
20240218145017,384.07
20240218150017,384.07
20240218151017,384.07
20240218152017,384.07
20240218153017,384.07
20240218154017,384.07
20240218155017,384.07
20240218160017,384.07
20240218161017,384.07
20240218162017,384.07
20240218163017,384.07
20240218164017,384.07
20240218165017,384.07
